station_name;bucket_start_timestamp;co2;extT;pm10;pm25;rh;day_of_week
SMART367;2024-02-28 04:00:00;438.5862068965517;8.10689655172414;14.93103448275862;5.655172413793103;99.9;2.0
SMART367;2024-02-28 05:00:00;455.5517241379311;8.593103448275862;17.103448275862068;6.068965517241379;99.9;2.0
SMART367;2024-02-28 06:00:00;454.3;9.406666666666666;17.266666666666666;4.933333333333334;99.9;2.0
SMART367;2024-02-28 07:00:00;421.13793103448273;12.56896551724138;11.89655172413793;2.1724137931034484;98.35172413793104;2.0
SMART367;2024-02-28 08:00:00;417.2;13.906666666666666;10.6;1.7333333333333334;92.05;2.0
SMART367;2024-02-28 09:00:00;417.0689655172414;15.06896551724138;11.551724137931034;2.034482758620689;87.11724137931036;2.0
SMART367;2024-02-28 10:00:00;419.0;15.833333333333336;14.966666666666669;2.6;82.68;2.0
SMART367;2024-02-28 11:00:00;419.7931034482759;16.913793103448278;15.827586206896552;2.7586206896551726;76.2;2.0
SMART367;2024-02-28 12:00:00;419.3793103448276;16.53448275862069;12.482758620689657;2.1379310344827585;76.05172413793103;2.0
SMART367;2024-02-28 13:00:00;419.6;16.253333333333334;9.966666666666669;1.7666666666666666;76.06333333333333;2.0
SMART367;2024-02-28 14:00:00;420.5862068965517;16.075862068965517;10.89655172413793;1.9310344827586208;76.54482758620689;2.0
SMART367;2024-02-28 15:00:00;422.9666666666666;15.663333333333334;8.8;1.7;77.51666666666667;2.0
SMART367;2024-02-28 16:00:00;421.9310344827586;15.386206896551723;9.379310344827584;1.5172413793103448;77.02758620689656;2.0
SMART367;2024-02-28 17:00:00;420.06666666666666;15.123333333333331;8.966666666666667;1.3333333333333333;77.12333333333333;2.0
SMART367;2024-02-28 18:00:00;419.0;15.155172413793103;13.655172413793103;2.689655172413793;76.40689655172415;2.0
SMART367;2024-02-28 19:00:00;417.06666666666666;15.173333333333332;16.633333333333333;2.8;74.63;2.0
SMART367;2024-02-28 20:00:00;417.2068965517241;15.082758620689654;11.758620689655173;1.9310344827586208;75.3896551724138;2.0
SMART367;2024-02-28 21:00:00;415.6896551724138;15.106896551724136;8.03448275862069;1.2758620689655171;75.76206896551724;2.0
SMART367;2024-02-28 22:00:00;415.4666666666666;15.336666666666668;5.4;1.0666666666666669;75.61666666666666;2.0
SMART367;2024-02-28 23:00:00;416.6896551724138;15.23793103448276;4.793103448275862;1.0;74.96551724137932;2.0
SMART368;2024-02-28 00:00:00;445.6666666666667;9.193333333333332;36.2;22.9;99.9;2.0
SMART368;2024-02-28 01:00:00;436.6551724137931;9.020689655172417;25.448275862068964;15.06896551724138;99.9;2.0
SMART368;2024-02-28 02:00:00;432.5172413793104;9.217241379310344;15.724137931034482;7.241379310344827;99.9;2.0
SMART368;2024-02-28 03:00:00;428.5;9.1;14.366666666666667;5.233333333333333;99.9;2.0
SMART368;2024-02-28 04:00:00;438.0;9.051724137931036;15.620689655172416;5.862068965517241;99.9;2.0
SMART368;2024-02-28 05:00:00;449.4666666666666;9.4;18.9;6.8;99.9;2.0
SMART368;2024-02-28 06:00:00;444.8965517241379;9.972413793103447;17.862068965517242;4.551724137931035;99.84137931034483;2.0
SMART368;2024-02-28 07:00:00;414.3103448275862;13.124137931034484;10.10344827586207;1.3448275862068966;78.23448275862069;2.0
SMART368;2024-02-28 08:00:00;411.5;14.4;9.466666666666669;1.1666666666666667;70.49666666666667;2.0
